account_id,customer_id,account_type,branch_code,open_date,balance,status
ACC005042,CUST00504,SALARY,BR883,2020-04-21,614678.47,BLOCKED
ACC005051,CUST00505,SAVINGS,BR692,2018-12-17,22672.73,DORMANT
ACC005061,CUST00506,CURRENT,BR762,2020-08-27,174975.73,BLOCKED
ACC005062,CUST00506,SALARY,BR663,2018-02-23,508052.18,ACTIVE
ACC005071,CUST00507,SAVINGS,BR232,2022-03-10,10222.14,DORMANT
ACC005072,CUST00507,SALARY,BR614,2021-01-03,767963.68,ACTIVE
ACC005073,CUST00507,CURRENT,BR116,2022-11-22,616137.64,DORMANT
ACC005081,CUST00508,CURRENT,BR201,2019-03-10,485862.59,DORMANT
ACC005082,CUST00508,SALARY,BR163,2018-12-16,681457.75,BLOCKED
ACC005083,CUST00508,SALARY,BR350,2023-09-19,558354.44,BLOCKED
ACC005091,CUST00509,SALARY,BR770,2021-11-21,249383.54,BLOCKED
ACC005092,CUST00509,CURRENT,BR113,2024-04-27,949094.3,BLOCKED
ACC005101,CUST00510,CURRENT,BR315,2023-01-06,17916.41,DORMANT
ACC005111,CUST00511,SAVINGS,BR719,2024-03-05,892506.71,BLOCKED
ACC005112,CUST00511,SALARY,BR218,2018-07-20,161812.16,ACTIVE
ACC005113,CUST00511,CURRENT,BR742,2023-01-08,832899.9,BLOCKED
ACC005121,CUST00512,SAVINGS,BR922,2022-09-03,997035.8,ACTIVE
ACC005122,CUST00512,SAVINGS,BR349,2023-08-03,35298.02,ACTIVE
ACC005123,CUST00512,CURRENT,BR421,2020-06-22,712216.38,DORMANT
ACC005131,CUST00513,SALARY,BR580,2020-10-13,682698.75,ACTIVE
ACC005141,CUST00514,SALARY,BR829,2018-06-05,289337.47,ACTIVE
ACC005142,CUST00514,SALARY,BR118,2019-01-25,681747.3,ACTIVE
ACC005143,CUST00514,CURRENT,BR288,2025-08-09,704685.12,ACTIVE
ACC005151,CUST00515,SAVINGS,BR765,2024-09-23,37895.53,BLOCKED
ACC005152,CUST00515,SALARY,BR111,2022-08-24,964661.21,DORMANT
ACC005153,CUST00515,CURRENT,BR609,2019-11-26,336949.02,ACTIVE
ACC005161,CUST00516,SALARY,BR605,2019-07-16,606552.85,BLOCKED
ACC005162,CUST00516,CURRENT,BR202,2025-07-30,804131.35,BLOCKED
ACC005163,CUST00516,CURRENT,BR503,2020-02-16,595956.31,BLOCKED
ACC005171,CUST00517,SALARY,BR113,2024-07-03,656810.22,BLOCKED
ACC005172,CUST00517,SAVINGS,BR177,2018-06-21,228476.05,DORMANT
ACC005173,CUST00517,SAVINGS,BR125,2022-07-27,783881.11,BLOCKED
ACC005181,CUST00518,SAVINGS,BR748,2022-04-11,978914.24,DORMANT
ACC005182,CUST00518,SAVINGS,BR327,2018-03-16,347771.52,BLOCKED
ACC005191,CUST00519,CURRENT,BR222,2023-04-11,212986.86,ACTIVE
ACC005201,CUST00520,SAVINGS,BR920,2023-08-19,418248.36,ACTIVE
ACC005202,CUST00520,SALARY,BR486,2019-01-18,638742.79,ACTIVE
ACC005203,CUST00520,SAVINGS,BR784,2021-03-04,685274.71,ACTIVE
ACC005211,CUST00521,SAVINGS,BR239,2025-09-01,668521.53,BLOCKED
ACC005212,CUST00521,SAVINGS,BR882,2018-06-16,7639.09,BLOCKED
ACC005221,CUST00522,SALARY,BR949,2022-07-13,418199.52,BLOCKED
ACC005222,CUST00522,SAVINGS,BR845,2018-12-29,607687.81,ACTIVE
ACC005231,CUST00523,SAVINGS,BR560,2026-04-09,616952.47,BLOCKED
ACC005232,CUST00523,CURRENT,BR215,2020-08-26,78117.45,BLOCKED
ACC005241,CUST00524,SALARY,BR247,2022-01-21,880633.91,DORMANT
ACC005242,CUST00524,CURRENT,BR171,2020-12-22,438903.38,BLOCKED
ACC005243,CUST00524,CURRENT,BR184,2018-03-18,129578.49,BLOCKED
ACC005251,CUST00525,CURRENT,BR332,2024-03-29,553408.37,ACTIVE
ACC005252,CUST00525,CURRENT,BR523,2019-05-26,533688.28,DORMANT
ACC005261,CUST00526,SAVINGS,BR342,2021-10-30,846989.54,ACTIVE
ACC005262,CUST00526,CURRENT,BR437,2024-12-04,694854.58,ACTIVE
ACC005263,CUST00526,CURRENT,BR322,2026-01-27,172660.49,BLOCKED
ACC005271,CUST00527,SAVINGS,BR101,2024-06-12,35160.47,DORMANT
ACC005281,CUST00528,CURRENT,BR882,2022-03-26,2515.34,BLOCKED
ACC005291,CUST00529,CURRENT,BR127,2021-10-08,604901.47,DORMANT
ACC005292,CUST00529,SAVINGS,BR888,2024-02-06,322767.72,ACTIVE
ACC005293,CUST00529,CURRENT,BR309,2019-08-03,913558.29,ACTIVE
ACC005301,CUST00530,SAVINGS,BR539,2018-08-27,311811.04,BLOCKED
ACC005311,CUST00531,SAVINGS,BR423,2025-03-15,251126.83,DORMANT
ACC005312,CUST00531,SALARY,BR201,2024-01-29,420202.3,ACTIVE
ACC005321,CUST00532,CURRENT,BR419,2018-05-02,842406.71,DORMANT
ACC005322,CUST00532,CURRENT,BR525,2024-05-27,593337.49,DORMANT
ACC005323,CUST00532,SAVINGS,BR294,2020-05-10,116088.03,BLOCKED
ACC005331,CUST00533,SAVINGS,BR990,2025-05-12,854599.06,ACTIVE
ACC005341,CUST00534,SALARY,BR629,2022-01-04,644708.93,DORMANT
ACC005342,CUST00534,SALARY,BR433,2021-05-27,31153.31,DORMANT
ACC005343,CUST00534,SAVINGS,BR739,2023-01-27,700344.22,DORMANT
ACC005351,CUST00535,SALARY,BR572,2023-08-07,102696.21,BLOCKED
ACC005361,CUST00536,SAVINGS,BR664,2025-12-13,292469.61,DORMANT
ACC005362,CUST00536,CURRENT,BR755,2025-02-25,285179.7,DORMANT
ACC005363,CUST00536,SALARY,BR285,2020-01-31,243733.36,DORMANT
ACC005371,CUST00537,SALARY,BR994,2021-08-09,150201.91,ACTIVE
ACC005372,CUST00537,SAVINGS,BR851,2025-08-09,282536.34,BLOCKED
ACC005373,CUST00537,CURRENT,BR251,2022-01-15,785212.0,BLOCKED
ACC005381,CUST00538,CURRENT,BR998,2018-04-15,701714.95,ACTIVE
ACC005391,CUST00539,CURRENT,BR981,2021-05-15,362923.56,BLOCKED
ACC005392,CUST00539,SALARY,BR297,2020-12-26,796508.12,ACTIVE
ACC005393,CUST00539,SALARY,BR347,2023-05-18,694657.41,DORMANT
ACC005401,CUST00540,CURRENT,BR390,2023-12-24,811607.17,BLOCKED
ACC005402,CUST00540,SAVINGS,BR454,2024-09-25,441883.48,DORMANT
ACC005411,CUST00541,CURRENT,BR365,2019-12-13,117762.02,DORMANT
ACC005412,CUST00541,SAVINGS,BR317,2025-03-26,65243.99,BLOCKED
ACC005421,CUST00542,SALARY,BR920,2024-11-24,491945.48,DORMANT
ACC005431,CUST00543,SAVINGS,BR274,2022-10-02,352267.39,DORMANT
ACC005441,CUST00544,SALARY,BR183,2021-02-10,35168.61,ACTIVE
ACC005442,CUST00544,SAVINGS,BR810,2019-05-04,838541.68,BLOCKED
ACC005451,CUST00545,SAVINGS,BR384,2021-10-15,748298.01,DORMANT
ACC005461,CUST00546,CURRENT,BR982,2021-08-01,216111.14,BLOCKED
ACC005471,CUST00547,SALARY,BR621,2025-10-11,965179.64,ACTIVE
ACC005481,CUST00548,SAVINGS,BR876,2018-04-08,264321.75,BLOCKED
ACC005491,CUST00549,SALARY,BR443,2023-02-28,60833.88,DORMANT
ACC005501,CUST00550,SALARY,BR833,2024-05-25,256107.42,ACTIVE
ACC005502,CUST00550,SALARY,BR825,2021-03-25,745974.7,ACTIVE
ACC005511,CUST00551,CURRENT,BR268,2022-01-25,273431.52,ACTIVE
ACC005512,CUST00551,SAVINGS,BR352,2018-08-02,737464.78,ACTIVE
ACC005521,CUST00552,SAVINGS,BR369,2022-04-15,899392.25,BLOCKED
ACC005522,CUST00552,CURRENT,BR373,2024-11-20,142306.9,DORMANT
ACC005531,CUST00553,SALARY,BR324,2021-06-23,481494.24,DORMANT
ACC005541,CUST00554,SALARY,BR860,2018-09-23,221662.69,BLOCKED
ACC005542,CUST00554,CURRENT,BR985,2024-08-26,903905.69,ACTIVE
ACC005551,CUST00555,SALARY,BR764,2019-07-01,362274.79,ACTIVE
ACC005561,CUST00556,CURRENT,BR455,2019-06-05,830344.08,DORMANT
ACC005562,CUST00556,CURRENT,BR480,2019-04-02,444726.74,ACTIVE
ACC005571,CUST00557,CURRENT,BR824,2025-11-04,422371.25,DORMANT
ACC005581,CUST00558,SAVINGS,BR605,2024-08-15,165562.09,ACTIVE
ACC005591,CUST00559,SALARY,BR270,2026-01-24,457212.39,BLOCKED
ACC005601,CUST00560,CURRENT,BR452,2018-06-01,254763.71,DORMANT
ACC005602,CUST00560,SAVINGS,BR636,2025-07-08,528894.94,BLOCKED
ACC005603,CUST00560,CURRENT,BR477,2020-06-16,10756.67,BLOCKED
ACC005611,CUST00561,SALARY,BR799,2025-11-26,858818.76,ACTIVE
ACC005612,CUST00561,CURRENT,BR950,2023-11-23,645338.18,ACTIVE
ACC005621,CUST00562,SAVINGS,BR828,2021-12-01,673331.75,ACTIVE
ACC005622,CUST00562,CURRENT,BR895,2022-07-23,952671.75,BLOCKED
ACC005623,CUST00562,SAVINGS,BR620,2020-11-03,174508.36,BLOCKED
ACC005631,CUST00563,SALARY,BR743,2025-03-16,856121.81,ACTIVE
ACC005641,CUST00564,SALARY,BR147,2019-07-05,576362.71,BLOCKED
ACC005651,CUST00565,SALARY,BR707,2019-01-14,54536.61,DORMANT
ACC005652,CUST00565,CURRENT,BR456,2019-03-06,792427.89,DORMANT
ACC005653,CUST00565,SAVINGS,BR956,2023-12-18,31163.82,ACTIVE
ACC005661,CUST00566,CURRENT,BR560,2022-12-24,648376.14,ACTIVE
ACC005662,CUST00566,SALARY,BR775,2026-03-31,741452.82,DORMANT
ACC005671,CUST00567,CURRENT,BR439,2026-01-23,301791.5,ACTIVE
ACC005672,CUST00567,SALARY,BR139,2022-10-02,981764.15,BLOCKED
ACC005673,CUST00567,SALARY,BR936,2018-05-10,885833.75,BLOCKED
ACC005681,CUST00568,SALARY,BR179,2019-06-28,114469.56,DORMANT
ACC005691,CUST00569,CURRENT,BR339,2020-01-18,233020.19,BLOCKED
ACC005692,CUST00569,SAVINGS,BR770,2018-12-22,110952.44,ACTIVE
ACC005693,CUST00569,SALARY,BR535,2018-12-02,677901.57,DORMANT
ACC005701,CUST00570,CURRENT,BR283,2025-12-22,826040.04,DORMANT
ACC005711,CUST00571,CURRENT,BR734,2019-12-06,244487.51,BLOCKED
ACC005721,CUST00572,CURRENT,BR833,2021-08-20,14156.37,BLOCKED
ACC005722,CUST00572,CURRENT,BR681,2024-01-16,391780.45,DORMANT
ACC005723,CUST00572,CURRENT,BR166,2025-07-16,823746.61,ACTIVE
ACC005731,CUST00573,SAVINGS,BR679,2025-06-30,732894.32,BLOCKED
ACC005732,CUST00573,CURRENT,BR177,2022-02-19,204278.67,BLOCKED
ACC005733,CUST00573,CURRENT,BR261,2018-06-28,815685.37,BLOCKED
ACC005741,CUST00574,CURRENT,BR556,2024-12-04,801662.31,DORMANT
ACC005742,CUST00574,SALARY,BR411,2019-12-17,548881.05,ACTIVE
ACC005743,CUST00574,SAVINGS,BR258,2025-06-03,579237.58,DORMANT
ACC005751,CUST00575,SALARY,BR341,2018-05-10,435482.92,DORMANT
ACC005761,CUST00576,SAVINGS,BR338,2022-05-01,994852.9,DORMANT
ACC005762,CUST00576,SAVINGS,BR425,2024-02-04,572073.3,DORMANT
ACC005763,CUST00576,SALARY,BR902,2022-04-23,835363.94,DORMANT
ACC005771,CUST00577,CURRENT,BR362,2020-05-26,785441.36,BLOCKED
ACC005781,CUST00578,SAVINGS,BR822,2020-04-11,175147.38,BLOCKED
ACC005791,CUST00579,SALARY,BR171,2018-12-17,812787.02,BLOCKED
ACC005801,CUST00580,CURRENT,BR785,2026-01-11,757262.13,DORMANT
ACC005811,CUST00581,SAVINGS,BR527,2020-08-18,106686.93,ACTIVE
ACC005812,CUST00581,SAVINGS,BR585,2019-02-14,356292.8,DORMANT
ACC005821,CUST00582,CURRENT,BR424,2018-12-25,802420.32,BLOCKED
ACC005822,CUST00582,CURRENT,BR748,2025-11-08,437681.42,ACTIVE
ACC005823,CUST00582,SALARY,BR539,2022-03-09,760136.62,ACTIVE
ACC005831,CUST00583,SAVINGS,BR680,2021-10-25,152577.48,DORMANT
ACC005832,CUST00583,SAVINGS,BR719,2018-08-12,140169.45,DORMANT
ACC005833,CUST00583,CURRENT,BR834,2022-09-24,45272.1,BLOCKED
ACC005841,CUST00584,SAVINGS,BR973,2022-11-04,339808.28,BLOCKED
ACC005842,CUST00584,SALARY,BR282,2019-09-26,570529.33,BLOCKED
ACC005851,CUST00585,CURRENT,BR580,2025-06-26,251022.36,ACTIVE
ACC005861,CUST00586,SALARY,BR976,2020-10-01,100386.78,ACTIVE
ACC005862,CUST00586,SALARY,BR883,2020-03-06,863465.86,ACTIVE
ACC005863,CUST00586,SAVINGS,BR800,2022-09-11,102201.29,BLOCKED
ACC005871,CUST00587,CURRENT,BR968,2025-09-14,3914.33,BLOCKED
ACC005872,CUST00587,CURRENT,BR732,2019-11-15,178019.46,BLOCKED
ACC005873,CUST00587,SAVINGS,BR967,2019-02-18,507398.25,ACTIVE
ACC005881,CUST00588,SAVINGS,BR796,2018-03-13,817539.79,BLOCKED
ACC005891,CUST00589,SALARY,BR579,2019-08-20,641167.96,BLOCKED
ACC005901,CUST00590,SAVINGS,BR748,2023-09-29,74491.76,ACTIVE
ACC005902,CUST00590,CURRENT,BR919,2019-12-17,172305.3,BLOCKED
ACC005903,CUST00590,CURRENT,BR957,2022-03-21,575177.54,ACTIVE
ACC005911,CUST00591,SALARY,BR993,2024-01-23,645437.73,ACTIVE
ACC005912,CUST00591,SAVINGS,BR278,2019-12-03,340651.75,DORMANT
ACC005913,CUST00591,SALARY,BR470,2019-08-25,850332.06,DORMANT
ACC005921,CUST00592,SALARY,BR782,2018-04-26,313629.8,ACTIVE
ACC005922,CUST00592,CURRENT,BR588,2024-02-10,199314.04,ACTIVE
ACC005931,CUST00593,SAVINGS,BR446,2022-08-03,787707.54,BLOCKED
ACC005932,CUST00593,CURRENT,BR679,2023-10-20,786703.58,DORMANT
ACC005933,CUST00593,SALARY,BR106,2025-02-27,516358.98,DORMANT
ACC005941,CUST00594,SAVINGS,BR326,2018-04-03,605761.71,BLOCKED
ACC005951,CUST00595,CURRENT,BR546,2024-03-15,564208.42,DORMANT
ACC005961,CUST00596,CURRENT,BR334,2025-10-30,413208.93,ACTIVE
ACC005962,CUST00596,CURRENT,BR763,2024-03-28,447037.18,BLOCKED
ACC005971,CUST00597,SAVINGS,BR492,2024-06-23,81763.28,ACTIVE
ACC005972,CUST00597,CURRENT,BR551,2024-07-30,876337.13,ACTIVE
ACC005973,CUST00597,SAVINGS,BR530,2025-11-19,718610.78,DORMANT
ACC005981,CUST00598,CURRENT,BR127,2021-08-24,490310.34,DORMANT
ACC005991,CUST00599,SALARY,BR589,2024-12-11,464292.17,DORMANT
ACC005992,CUST00599,SAVINGS,BR939,2023-06-13,317895.14,BLOCKED
ACC006001,CUST00600,CURRENT,BR649,2019-10-18,265736.97,DORMANT
ACC006002,CUST00600,SAVINGS,BR650,2020-12-26,481683.34,BLOCKED
ACC006003,CUST00600,CURRENT,BR714,2025-10-27,259239.91,BLOCKED
ACC006011,CUST00601,CURRENT,BR665,2018-08-20,857813.33,ACTIVE
ACC006021,CUST00602,SALARY,BR177,2020-02-06,950758.63,BLOCKED
ACC006022,CUST00602,SAVINGS,BR458,2025-05-02,400991.39,ACTIVE
ACC006023,CUST00602,SALARY,BR497,2021-07-27,605358.98,BLOCKED
ACC006031,CUST00603,SAVINGS,BR786,2023-11-30,780462.12,ACTIVE
ACC006032,CUST00603,CURRENT,BR781,2021-08-15,136740.9,ACTIVE
ACC006041,CUST00604,SALARY,BR583,2021-09-27,420019.62,ACTIVE
ACC006042,CUST00604,SAVINGS,BR727,2026-03-16,709274.59,DORMANT
ACC006043,CUST00604,SALARY,BR449,2023-07-22,208147.9,ACTIVE
ACC006051,CUST00605,SAVINGS,BR129,2024-09-02,968020.07,BLOCKED
ACC006061,CUST00606,SAVINGS,BR731,2025-09-12,429415.36,ACTIVE
ACC006071,CUST00607,SALARY,BR110,2025-01-04,468857.22,DORMANT
ACC006072,CUST00607,CURRENT,BR243,2021-08-04,204547.41,DORMANT
ACC006073,CUST00607,CURRENT,BR366,2020-07-13,572266.1,ACTIVE
ACC006081,CUST00608,SAVINGS,BR347,2021-01-28,855758.81,ACTIVE
ACC006082,CUST00608,CURRENT,BR202,2020-07-05,448853.15,BLOCKED
ACC006091,CUST00609,SAVINGS,BR161,2022-12-04,568755.17,BLOCKED
ACC006092,CUST00609,SAVINGS,BR109,2020-12-30,345412.8,ACTIVE
ACC006101,CUST00610,SAVINGS,BR866,2021-02-01,755687.61,ACTIVE
ACC006102,CUST00610,SALARY,BR422,2020-12-30,517623.03,BLOCKED
ACC006111,CUST00611,SALARY,BR790,2023-11-18,653565.39,DORMANT
ACC006112,CUST00611,CURRENT,BR202,2018-09-16,148014.62,DORMANT
ACC006121,CUST00612,CURRENT,BR142,2023-07-01,169457.87,DORMANT
ACC006131,CUST00613,SALARY,BR846,2021-03-15,112105.54,ACTIVE
ACC006132,CUST00613,SALARY,BR686,2019-05-23,281665.66,BLOCKED
ACC006141,CUST00614,SALARY,BR107,2022-01-03,299420.06,DORMANT
ACC006142,CUST00614,SALARY,BR651,2022-07-16,377356.65,ACTIVE
ACC006151,CUST00615,CURRENT,BR610,2025-03-31,995378.22,BLOCKED
ACC006152,CUST00615,SALARY,BR957,2020-08-14,444949.88,ACTIVE
ACC006161,CUST00616,SAVINGS,BR519,2020-12-09,711390.48,ACTIVE
ACC006162,CUST00616,SALARY,BR875,2023-11-25,570055.46,DORMANT
ACC006171,CUST00617,CURRENT,BR449,2022-10-14,549770.37,ACTIVE
ACC006172,CUST00617,CURRENT,BR234,2018-10-25,871155.73,BLOCKED
ACC006181,CUST00618,CURRENT,BR283,2023-04-17,962930.28,DORMANT
ACC006182,CUST00618,SALARY,BR162,2024-06-24,660027.99,DORMANT
ACC006191,CUST00619,SALARY,BR148,2022-02-09,278136.33,DORMANT
ACC006192,CUST00619,CURRENT,BR181,2022-11-17,738475.06,DORMANT
ACC006193,CUST00619,SAVINGS,BR531,2025-08-23,445496.36,BLOCKED
ACC006201,CUST00620,CURRENT,BR565,2022-04-28,96073.11,ACTIVE
ACC006211,CUST00621,SALARY,BR206,2025-10-19,633229.94,ACTIVE
ACC006221,CUST00622,SAVINGS,BR967,2022-09-09,248463.94,BLOCKED
ACC006231,CUST00623,SALARY,BR890,2026-04-02,630951.6,DORMANT
ACC006232,CUST00623,SALARY,BR271,2025-04-29,493512.8,BLOCKED
ACC006233,CUST00623,CURRENT,BR434,2026-03-02,931488.33,DORMANT
ACC006241,CUST00624,SAVINGS,BR538,2024-07-12,568156.12,ACTIVE
ACC006251,CUST00625,SALARY,BR554,2022-06-10,912777.89,ACTIVE
ACC006261,CUST00626,SAVINGS,BR290,2019-10-19,30701.7,DORMANT
ACC006262,CUST00626,CURRENT,BR187,2020-09-18,928390.58,ACTIVE
ACC006271,CUST00627,SAVINGS,BR265,2022-10-15,996363.67,DORMANT
ACC006272,CUST00627,SAVINGS,BR280,2018-12-11,661477.49,DORMANT
ACC006273,CUST00627,SALARY,BR438,2025-02-18,147476.79,ACTIVE
ACC006281,CUST00628,CURRENT,BR324,2026-03-30,649027.65,ACTIVE
ACC006291,CUST00629,SAVINGS,BR500,2018-05-31,867413.04,ACTIVE
ACC006292,CUST00629,SALARY,BR716,2025-02-20,457421.64,BLOCKED
ACC006301,CUST00630,SALARY,BR515,2023-09-09,158945.81,DORMANT
ACC006302,CUST00630,CURRENT,BR514,2023-10-24,224528.8,DORMANT
ACC006311,CUST00631,SAVINGS,BR896,2019-10-18,251399.21,ACTIVE
ACC006312,CUST00631,CURRENT,BR230,2020-06-02,586627.41,ACTIVE
ACC006321,CUST00632,CURRENT,BR763,2021-12-22,249749.44,DORMANT
ACC006331,CUST00633,SAVINGS,BR415,2022-05-05,908964.33,ACTIVE
ACC006332,CUST00633,SALARY,BR176,2018-12-05,838209.68,BLOCKED
ACC006333,CUST00633,SALARY,BR522,2024-06-11,80681.11,BLOCKED
ACC006341,CUST00634,SAVINGS,BR441,2023-06-07,131675.28,BLOCKED
ACC006342,CUST00634,CURRENT,BR727,2022-05-02,442721.84,ACTIVE
ACC006343,CUST00634,SAVINGS,BR324,2020-08-05,72414.42,ACTIVE
ACC006351,CUST00635,SALARY,BR606,2023-04-04,696938.67,ACTIVE
ACC006352,CUST00635,CURRENT,BR154,2024-11-30,84492.24,DORMANT
ACC006361,CUST00636,CURRENT,BR693,2019-03-01,264549.11,BLOCKED
ACC006362,CUST00636,SALARY,BR790,2023-10-18,715712.26,DORMANT
ACC006363,CUST00636,SAVINGS,BR119,2024-10-16,900889.06,BLOCKED
ACC006371,CUST00637,CURRENT,BR975,2024-07-01,331161.5,BLOCKED
ACC006372,CUST00637,SALARY,BR894,2019-12-16,990842.41,BLOCKED
ACC006373,CUST00637,SALARY,BR662,2023-09-14,330334.07,ACTIVE
ACC006381,CUST00638,SALARY,BR816,2020-01-04,829320.54,BLOCKED
ACC006382,CUST00638,SALARY,BR464,2020-07-04,284772.78,ACTIVE
ACC006383,CUST00638,SAVINGS,BR202,2020-07-20,579200.89,ACTIVE
ACC006391,CUST00639,CURRENT,BR315,2019-04-23,690570.39,BLOCKED
ACC006401,CUST00640,SALARY,BR744,2022-06-02,754106.48,BLOCKED
ACC006402,CUST00640,SAVINGS,BR183,2023-08-21,481221.77,DORMANT
ACC006403,CUST00640,SAVINGS,BR713,2024-08-08,858297.88,ACTIVE
ACC006411,CUST00641,SALARY,BR217,2020-08-21,474919.69,BLOCKED
ACC006412,CUST00641,SALARY,BR193,2022-03-06,475139.84,BLOCKED
ACC006421,CUST00642,SAVINGS,BR745,2022-02-11,493857.76,BLOCKED
ACC006422,CUST00642,CURRENT,BR384,2022-02-22,359545.27,BLOCKED
ACC006431,CUST00643,SAVINGS,BR591,2022-09-06,486098.5,DORMANT
ACC006432,CUST00643,SAVINGS,BR941,2021-01-08,165347.07,BLOCKED
ACC006433,CUST00643,CURRENT,BR262,2025-06-28,842569.76,BLOCKED
ACC006441,CUST00644,SAVINGS,BR821,2022-09-02,178437.35,DORMANT
ACC006442,CUST00644,CURRENT,BR214,2019-10-07,3241.42,ACTIVE
ACC006451,CUST00645,SAVINGS,BR680,2019-10-15,148513.57,DORMANT
ACC006461,CUST00646,SAVINGS,BR911,2018-04-19,845161.32,BLOCKED
ACC006462,CUST00646,CURRENT,BR370,2023-05-27,526333.92,BLOCKED
ACC006471,CUST00647,CURRENT,BR207,2021-12-11,510796.32,BLOCKED
ACC006472,CUST00647,SALARY,BR596,2023-09-03,663636.24,ACTIVE
ACC006481,CUST00648,SALARY,BR328,2024-05-20,284168.52,BLOCKED
ACC006491,CUST00649,CURRENT,BR994,2024-08-16,596191.72,BLOCKED
ACC006501,CUST00650,SAVINGS,BR885,2019-01-29,859201.24,BLOCKED
ACC006502,CUST00650,CURRENT,BR324,2024-02-27,474801.35,DORMANT
ACC006503,CUST00650,SALARY,BR644,2022-03-02,58159.69,DORMANT
ACC006511,CUST00651,SALARY,BR690,2018-10-15,617101.49,BLOCKED
ACC006521,CUST00652,SAVINGS,BR327,2020-04-30,236389.45,DORMANT
ACC006522,CUST00652,SAVINGS,BR459,2026-04-04,297976.06,DORMANT
ACC006531,CUST00653,CURRENT,BR305,2024-10-05,78601.08,ACTIVE
ACC006541,CUST00654,SALARY,BR961,2021-03-16,839194.84,DORMANT
ACC006542,CUST00654,CURRENT,BR895,2018-06-06,334480.42,DORMANT
ACC006551,CUST00655,SAVINGS,BR674,2025-12-29,407629.36,BLOCKED
ACC006561,CUST00656,SALARY,BR145,2021-03-25,994645.28,ACTIVE
ACC006571,CUST00657,SAVINGS,BR899,2024-04-12,574727.02,BLOCKED
ACC006581,CUST00658,SAVINGS,BR515,2021-06-26,770791.2,ACTIVE
ACC006582,CUST00658,SALARY,BR454,2024-09-04,906292.18,BLOCKED
ACC006591,CUST00659,SAVINGS,BR243,2025-01-28,883159.63,ACTIVE
ACC006592,CUST00659,SAVINGS,BR961,2018-12-10,612043.82,BLOCKED
ACC006593,CUST00659,CURRENT,BR373,2026-01-29,495051.82,ACTIVE
ACC006601,CUST00660,CURRENT,BR786,2020-01-18,67260.87,DORMANT
ACC006602,CUST00660,SAVINGS,BR845,2021-03-07,790902.86,ACTIVE
ACC006603,CUST00660,SAVINGS,BR243,2020-08-24,240980.12,ACTIVE
ACC006611,CUST00661,SALARY,BR575,2021-09-08,659689.49,DORMANT
ACC006612,CUST00661,SALARY,BR459,2019-07-18,16560.98,BLOCKED
ACC006613,CUST00661,SALARY,BR988,2020-04-07,307519.27,BLOCKED
ACC006621,CUST00662,SAVINGS,BR813,2020-08-11,863119.04,DORMANT
ACC006631,CUST00663,SALARY,BR517,2025-02-19,482990.07,ACTIVE
ACC006632,CUST00663,CURRENT,BR759,2019-12-20,497474.17,DORMANT
ACC006641,CUST00664,SALARY,BR396,2022-01-25,930870.89,BLOCKED
ACC006642,CUST00664,SALARY,BR841,2021-05-18,608181.58,ACTIVE
ACC006643,CUST00664,SALARY,BR569,2020-09-06,47319.15,BLOCKED
ACC006651,CUST00665,SAVINGS,BR221,2025-12-12,22681.58,DORMANT
ACC006652,CUST00665,SALARY,BR464,2022-05-05,869094.51,DORMANT
ACC006661,CUST00666,SALARY,BR884,2023-04-09,218143.71,DORMANT
ACC006671,CUST00667,SAVINGS,BR431,2018-12-06,123382.82,DORMANT
ACC006672,CUST00667,SAVINGS,BR924,2024-06-14,481134.67,DORMANT
ACC006673,CUST00667,SALARY,BR677,2022-08-02,538348.12,DORMANT
ACC006681,CUST00668,SAVINGS,BR427,2025-12-08,908888.01,ACTIVE
ACC006682,CUST00668,SAVINGS,BR347,2020-11-30,151794.46,ACTIVE
ACC006683,CUST00668,SAVINGS,BR128,2023-12-28,751857.42,ACTIVE
ACC006691,CUST00669,SALARY,BR466,2022-06-19,591331.9,BLOCKED
ACC006701,CUST00670,SALARY,BR520,2025-03-12,260959.14,DORMANT
ACC006702,CUST00670,SAVINGS,BR776,2025-07-14,807195.42,DORMANT
ACC006711,CUST00671,CURRENT,BR513,2024-07-09,951357.49,ACTIVE
ACC006712,CUST00671,CURRENT,BR585,2020-11-20,651942.66,ACTIVE
ACC006721,CUST00672,SAVINGS,BR401,2018-07-18,579114.73,DORMANT
ACC006722,CUST00672,CURRENT,BR442,2018-11-05,815285.27,DORMANT
ACC006731,CUST00673,CURRENT,BR289,2020-01-08,485910.93,ACTIVE
ACC006741,CUST00674,CURRENT,BR740,2024-03-28,412141.62,BLOCKED
ACC006742,CUST00674,CURRENT,BR974,2026-01-25,853823.83,DORMANT
ACC006751,CUST00675,SAVINGS,BR590,2020-09-17,407684.87,ACTIVE
ACC006761,CUST00676,SALARY,BR838,2022-05-14,406530.54,DORMANT
ACC006771,CUST00677,CURRENT,BR424,2023-09-13,45380.45,BLOCKED
ACC006772,CUST00677,SAVINGS,BR181,2019-06-13,277440.48,BLOCKED
ACC006781,CUST00678,SALARY,BR887,2021-02-12,758616.89,BLOCKED
ACC006791,CUST00679,SALARY,BR829,2019-07-02,464975.7,DORMANT
ACC006792,CUST00679,SALARY,BR805,2020-06-09,253404.83,BLOCKED
ACC006793,CUST00679,SALARY,BR803,2026-02-01,489942.08,ACTIVE
ACC006801,CUST00680,SALARY,BR928,2024-01-06,128357.84,ACTIVE
