transaction_id,account_id,transaction_timestamp,transaction_type,amount,merchant_name,payment_channel,device_id,transaction_status,fraud_flag
TXN017114,ACC008433,2025-10-19 18:03:27.164662,IMPS,14283.68,Flipkart,BRANCH,DEV10746,FAILED,NO
TXN017115,ACC008433,2025-12-29 08:08:27.164667,ATM,290.5,Myntra,WEB,DEV57168,SUCCESS,NO
TXN017116,ACC008433,2026-04-25 09:17:27.164672,POS,46597.09,Swiggy,BRANCH,DEV91280,FAILED,YES
TXN017117,ACC008433,2025-07-11 17:40:27.164677,IMPS,11036.06,Zomato,WEB,DEV32966,FAILED,NO
TXN017118,ACC008433,2025-12-09 09:23:27.164681,ATM,35879.38,Uber,BRANCH,DEV86568,SUCCESS,NO
TXN017119,ACC008433,2026-02-25 07:58:27.164686,POS,1340.02,Zomato,MOBILE,DEV95869,SUCCESS,NO
TXN0171110,ACC008433,2026-03-27 02:28:27.164691,ATM,22572.61,Zomato,ATM,DEV80451,FAILED,NO
TXN0171111,ACC008433,2025-09-01 21:48:27.164696,UPI,11300.0,Zomato,ATM,DEV87605,FAILED,NO
TXN0171112,ACC008433,2025-09-14 13:55:27.164701,ATM,8968.71,IRCTC,WEB,DEV99940,FAILED,NO
TXN0171113,ACC008433,2026-01-12 17:52:27.164705,POS,15440.69,Zomato,MOBILE,DEV69633,FAILED,NO
TXN0171114,ACC008433,2026-04-21 18:14:27.164710,IMPS,36219.5,Uber,WEB,DEV29542,FAILED,NO
TXN0171115,ACC008433,2026-03-09 22:16:27.164715,CASH_DEPOSIT,5911.66,Flipkart,BRANCH,DEV31609,FAILED,NO
TXN017121,ACC008441,2025-08-12 18:46:27.164740,NEFT,23222.96,Swiggy,ATM,DEV59782,PENDING,NO
TXN017122,ACC008441,2026-01-28 09:14:27.164746,CASH_DEPOSIT,39397.34,Flipkart,BRANCH,DEV58152,FAILED,NO
TXN017123,ACC008441,2026-02-03 02:05:27.164751,IMPS,45920.9,Reliance Mart,ATM,DEV50530,SUCCESS,YES
TXN017124,ACC008441,2026-04-16 19:47:27.164756,IMPS,22824.17,Flipkart,ATM,DEV91033,SUCCESS,NO
TXN017125,ACC008441,2025-09-10 03:45:27.164761,POS,45515.74,Amazon,BRANCH,DEV56877,SUCCESS,YES
TXN017126,ACC008441,2025-11-20 13:11:27.164767,ATM,40839.98,Zomato,WEB,DEV12756,FAILED,YES
TXN017127,ACC008441,2025-07-16 12:48:27.164772,ATM,44718.63,Flipkart,WEB,DEV44703,PENDING,YES
TXN017128,ACC008441,2025-12-04 16:06:27.164776,IMPS,29798.72,Swiggy,WEB,DEV81313,FAILED,NO
TXN017129,ACC008441,2026-03-22 15:35:27.164781,NEFT,40386.4,Zomato,MOBILE,DEV25667,SUCCESS,YES
TXN0171210,ACC008441,2025-07-10 08:18:27.164786,IMPS,46865.2,IRCTC,BRANCH,DEV97828,SUCCESS,YES
TXN0171211,ACC008441,2025-09-04 21:20:27.164791,NEFT,41768.55,IRCTC,ATM,DEV57014,SUCCESS,YES
TXN0171212,ACC008441,2026-03-11 08:00:27.164796,IMPS,19307.53,Reliance Mart,MOBILE,DEV89872,SUCCESS,NO
TXN0171213,ACC008441,2025-07-16 04:38:27.164800,UPI,29443.68,Reliance Mart,WEB,DEV55312,SUCCESS,NO
TXN0171214,ACC008441,2025-12-23 09:17:27.164805,NEFT,48769.75,Flipkart,WEB,DEV93450,FAILED,YES
TXN0171215,ACC008441,2025-11-06 22:09:27.164810,CASH_DEPOSIT,27337.03,Swiggy,WEB,DEV95428,FAILED,NO
TXN0171216,ACC008441,2025-11-18 18:58:27.164814,NEFT,22434.47,Myntra,BRANCH,DEV88369,PENDING,NO
TXN0171217,ACC008441,2025-07-29 05:04:27.164819,NEFT,17294.11,Amazon,WEB,DEV19369,SUCCESS,NO
TXN0171218,ACC008441,2026-04-20 09:19:27.164824,UPI,22815.95,Uber,MOBILE,DEV56223,PENDING,NO
TXN0171219,ACC008441,2025-06-07 11:04:27.164828,IMPS,41301.07,Myntra,WEB,DEV64657,SUCCESS,YES
TXN0171220,ACC008441,2026-05-01 03:53:27.164833,IMPS,41648.3,Myntra,WEB,DEV89573,FAILED,YES
TXN0171221,ACC008441,2025-06-05 20:03:27.164838,CASH_DEPOSIT,46415.6,Amazon,MOBILE,DEV55222,SUCCESS,YES
TXN0171222,ACC008441,2025-09-09 18:52:27.164842,NEFT,4380.99,Uber,MOBILE,DEV47899,FAILED,NO
TXN0171223,ACC008441,2025-06-14 23:52:27.164847,NEFT,38055.54,Reliance Mart,BRANCH,DEV84366,PENDING,NO
TXN0171224,ACC008441,2025-10-12 13:47:27.164853,NEFT,15378.97,Amazon,ATM,DEV34217,SUCCESS,NO
TXN0171225,ACC008441,2025-12-04 18:24:27.164857,IMPS,34054.48,IRCTC,ATM,DEV34915,SUCCESS,NO
TXN0171226,ACC008441,2025-10-20 08:16:27.164862,CASH_DEPOSIT,12736.54,Swiggy,WEB,DEV62552,PENDING,NO
TXN0171227,ACC008441,2025-06-23 02:04:27.164868,IMPS,16941.28,Uber,ATM,DEV40434,PENDING,NO
TXN0171228,ACC008441,2025-10-17 15:12:27.164873,NEFT,41626.68,Amazon,ATM,DEV71055,SUCCESS,YES
TXN0171229,ACC008441,2025-09-15 18:31:27.164878,ATM,821.68,Reliance Mart,WEB,DEV26739,FAILED,NO
TXN0171230,ACC008441,2026-03-16 08:32:27.164883,IMPS,1000.2,Myntra,MOBILE,DEV76883,PENDING,NO
TXN0171231,ACC008441,2025-06-10 11:56:27.164887,IMPS,17141.49,Myntra,MOBILE,DEV65162,SUCCESS,NO
TXN0171232,ACC008441,2026-04-13 07:45:27.164892,ATM,25988.18,Uber,ATM,DEV30066,SUCCESS,NO
TXN0171233,ACC008441,2026-03-22 06:11:27.164897,UPI,15237.5,Swiggy,MOBILE,DEV53622,SUCCESS,NO
TXN0171234,ACC008441,2025-08-04 08:53:27.164901,IMPS,10543.83,IRCTC,BRANCH,DEV62701,SUCCESS,NO
TXN0171235,ACC008441,2025-07-10 06:24:27.164906,NEFT,27915.65,Myntra,BRANCH,DEV36488,SUCCESS,NO
TXN0171236,ACC008441,2026-02-28 05:59:27.164910,CASH_DEPOSIT,35808.45,Zomato,MOBILE,DEV60244,FAILED,NO
TXN0171237,ACC008441,2026-01-01 06:22:27.164915,CASH_DEPOSIT,11664.28,Myntra,BRANCH,DEV58731,FAILED,NO
TXN0171238,ACC008441,2026-04-10 12:22:27.164920,NEFT,47572.43,IRCTC,WEB,DEV79630,PENDING,YES
TXN0171239,ACC008441,2026-05-02 16:54:27.164924,IMPS,4457.21,Swiggy,MOBILE,DEV72315,FAILED,NO
TXN0171240,ACC008441,2025-11-29 05:22:27.164929,UPI,6950.89,Reliance Mart,ATM,DEV79021,FAILED,NO
TXN0171241,ACC008441,2025-06-23 13:15:27.164933,UPI,7501.53,Reliance Mart,BRANCH,DEV21319,PENDING,NO
TXN0171242,ACC008441,2026-04-19 19:44:27.164938,NEFT,46943.61,Uber,WEB,DEV84937,SUCCESS,YES
TXN0171243,ACC008441,2025-07-03 14:40:27.164944,IMPS,39649.88,IRCTC,WEB,DEV99891,FAILED,NO
TXN017131,ACC008442,2026-02-12 16:54:27.164969,POS,29084.8,Uber,WEB,DEV75961,SUCCESS,NO
TXN017132,ACC008442,2026-04-29 04:53:27.164975,POS,25699.3,Uber,WEB,DEV90346,PENDING,NO
TXN017133,ACC008442,2026-04-19 05:09:27.164980,IMPS,6479.1,Reliance Mart,ATM,DEV98174,SUCCESS,NO
TXN017134,ACC008442,2025-08-02 15:18:27.164985,NEFT,49325.87,Myntra,WEB,DEV59606,FAILED,YES
TXN017135,ACC008442,2025-06-16 18:06:27.164990,CASH_DEPOSIT,39995.18,IRCTC,MOBILE,DEV80739,SUCCESS,NO
TXN017136,ACC008442,2026-04-07 06:50:27.164995,NEFT,30671.27,Amazon,BRANCH,DEV92750,SUCCESS,NO
TXN017137,ACC008442,2025-08-24 01:35:27.165000,CASH_DEPOSIT,37750.03,IRCTC,ATM,DEV69969,SUCCESS,NO
TXN017138,ACC008442,2026-04-13 07:37:27.165004,UPI,33517.07,Myntra,WEB,DEV20118,SUCCESS,NO
TXN017139,ACC008442,2025-07-18 09:46:27.165009,POS,9487.98,Amazon,WEB,DEV34547,PENDING,NO
TXN0171310,ACC008442,2025-06-14 01:07:27.165014,UPI,33906.34,Amazon,MOBILE,DEV22387,PENDING,NO
TXN0171311,ACC008442,2025-08-01 16:37:27.165019,POS,315.59,Uber,ATM,DEV90201,PENDING,NO
TXN0171312,ACC008442,2025-11-27 21:15:27.165024,CASH_DEPOSIT,45636.19,Zomato,BRANCH,DEV26059,FAILED,YES
TXN0171313,ACC008442,2026-01-15 17:48:27.165029,ATM,34217.33,Zomato,MOBILE,DEV44465,SUCCESS,NO
TXN0171314,ACC008442,2025-07-28 20:13:27.165033,IMPS,9253.22,Amazon,BRANCH,DEV69223,FAILED,NO
TXN0171315,ACC008442,2026-01-08 12:19:27.165048,IMPS,12200.49,IRCTC,BRANCH,DEV45142,SUCCESS,NO
TXN0171316,ACC008442,2025-06-06 19:49:27.165054,IMPS,49530.45,Uber,MOBILE,DEV24805,SUCCESS,YES
TXN0171317,ACC008442,2025-09-05 08:09:27.165058,CASH_DEPOSIT,6621.47,Uber,WEB,DEV84376,FAILED,NO
TXN0171318,ACC008442,2025-12-30 23:06:27.165063,ATM,37050.3,Amazon,ATM,DEV45752,SUCCESS,NO
TXN0171319,ACC008442,2025-11-28 16:07:27.165068,POS,35856.44,Flipkart,MOBILE,DEV93405,SUCCESS,NO
TXN0171320,ACC008442,2026-01-23 15:02:27.165073,NEFT,24417.28,IRCTC,BRANCH,DEV69767,FAILED,NO
TXN0171321,ACC008442,2026-03-19 23:52:27.165078,UPI,34319.07,Amazon,ATM,DEV62067,PENDING,NO
TXN0171322,ACC008442,2026-03-21 17:03:27.165082,UPI,15819.33,Amazon,WEB,DEV80700,FAILED,NO
TXN0171323,ACC008442,2025-11-18 12:10:27.165087,POS,27740.35,Flipkart,BRANCH,DEV37740,PENDING,NO
TXN0171324,ACC008442,2026-02-25 09:24:27.165093,NEFT,37174.61,Swiggy,ATM,DEV24687,FAILED,NO
TXN017141,ACC008443,2025-11-25 01:42:27.165122,IMPS,6297.48,Uber,MOBILE,DEV31248,SUCCESS,NO
TXN017142,ACC008443,2025-09-28 09:25:27.165129,CASH_DEPOSIT,35350.77,Uber,MOBILE,DEV57759,PENDING,NO
TXN017143,ACC008443,2025-08-02 13:47:27.165135,IMPS,33788.49,Zomato,BRANCH,DEV83808,SUCCESS,NO
TXN017144,ACC008443,2025-08-26 12:32:27.165139,POS,41332.57,Swiggy,MOBILE,DEV14638,FAILED,YES
TXN017145,ACC008443,2025-07-02 22:06:27.165145,CASH_DEPOSIT,30190.51,Amazon,ATM,DEV98810,SUCCESS,NO
TXN017146,ACC008443,2025-06-21 02:31:27.165150,POS,33100.62,Swiggy,WEB,DEV79092,PENDING,NO
TXN017147,ACC008443,2026-04-13 17:46:27.165154,IMPS,38497.87,Zomato,BRANCH,DEV27714,FAILED,NO
TXN017148,ACC008443,2026-02-22 07:44:27.165159,NEFT,48247.87,Amazon,ATM,DEV12215,SUCCESS,YES
TXN017149,ACC008443,2025-07-13 09:12:27.165163,NEFT,26931.96,Reliance Mart,ATM,DEV80278,FAILED,NO
TXN0171410,ACC008443,2025-12-06 21:54:27.165168,IMPS,46083.01,Amazon,MOBILE,DEV22097,PENDING,YES
TXN0171411,ACC008443,2025-07-12 00:08:27.165173,CASH_DEPOSIT,42536.41,Flipkart,MOBILE,DEV40736,FAILED,YES
TXN0171412,ACC008443,2025-11-10 00:45:27.165177,NEFT,40851.47,Uber,BRANCH,DEV59988,SUCCESS,YES
TXN0171413,ACC008443,2026-02-06 14:18:27.165182,UPI,37740.97,Uber,BRANCH,DEV84737,PENDING,NO
TXN0171414,ACC008443,2025-07-24 17:58:27.165187,POS,17228.72,Myntra,WEB,DEV26756,FAILED,NO
TXN0171415,ACC008443,2026-04-01 22:46:27.165192,POS,38481.72,Zomato,MOBILE,DEV75973,FAILED,NO
TXN0171416,ACC008443,2025-12-28 14:21:27.165196,NEFT,46576.3,Amazon,MOBILE,DEV88300,SUCCESS,YES
TXN0171417,ACC008443,2025-06-10 12:45:27.165201,IMPS,10586.05,Amazon,MOBILE,DEV81462,PENDING,NO
TXN0171418,ACC008443,2025-07-26 06:01:27.165206,IMPS,7581.24,Swiggy,ATM,DEV40444,SUCCESS,NO
TXN0171419,ACC008443,2026-03-27 05:15:27.165211,UPI,16152.71,Amazon,WEB,DEV67588,SUCCESS,NO
TXN0171420,ACC008443,2025-12-24 10:23:27.165215,CASH_DEPOSIT,23874.47,Amazon,MOBILE,DEV31911,PENDING,NO
TXN0171421,ACC008443,2025-07-23 02:28:27.165220,NEFT,35306.06,Uber,BRANCH,DEV69513,FAILED,NO
TXN0171422,ACC008443,2026-03-29 23:18:27.165225,NEFT,14882.46,Zomato,MOBILE,DEV37146,FAILED,NO
TXN0171423,ACC008443,2026-01-09 08:53:27.165229,CASH_DEPOSIT,48729.26,Reliance Mart,BRANCH,DEV35093,PENDING,YES
TXN0171424,ACC008443,2025-08-26 00:41:27.165235,UPI,18864.98,IRCTC,WEB,DEV73551,PENDING,NO
TXN0171425,ACC008443,2025-12-05 11:41:27.165240,CASH_DEPOSIT,37271.6,IRCTC,MOBILE,DEV68612,FAILED,NO
TXN0171426,ACC008443,2025-11-29 10:20:27.165245,CASH_DEPOSIT,49221.71,IRCTC,ATM,DEV31584,FAILED,YES
TXN0171427,ACC008443,2025-06-03 01:01:27.165249,POS,11265.47,Myntra,BRANCH,DEV95927,FAILED,NO
TXN0171428,ACC008443,2025-08-16 04:09:27.165254,ATM,28755.12,Reliance Mart,ATM,DEV86001,FAILED,NO
TXN0171429,ACC008443,2026-04-28 23:15:27.165259,CASH_DEPOSIT,49238.49,Flipkart,MOBILE,DEV79293,FAILED,YES
TXN0171430,ACC008443,2026-03-16 05:28:27.165264,ATM,16281.75,Swiggy,MOBILE,DEV84507,SUCCESS,NO
TXN0171431,ACC008443,2025-08-18 10:35:27.165268,CASH_DEPOSIT,27358.68,Zomato,BRANCH,DEV16836,FAILED,NO
TXN0171432,ACC008443,2026-04-17 20:56:27.165273,ATM,35083.89,Reliance Mart,MOBILE,DEV29432,SUCCESS,NO
TXN0171433,ACC008443,2025-07-25 16:16:27.165278,ATM,49396.42,IRCTC,WEB,DEV85125,FAILED,YES
TXN0171434,ACC008443,2026-01-09 09:03:27.165283,ATM,23062.49,IRCTC,MOBILE,DEV51354,SUCCESS,NO
TXN0171435,ACC008443,2025-10-12 16:33:27.165288,IMPS,42383.39,Amazon,BRANCH,DEV25414,SUCCESS,YES
TXN0171436,ACC008443,2025-12-22 07:02:27.165293,NEFT,3520.24,Flipkart,BRANCH,DEV68289,FAILED,NO
TXN0171437,ACC008443,2025-07-18 12:41:27.165298,CASH_DEPOSIT,17126.62,IRCTC,WEB,DEV33220,PENDING,NO
TXN017151,ACC008451,2025-10-13 07:42:27.165322,NEFT,20859.54,Uber,WEB,DEV34746,FAILED,NO
TXN017152,ACC008451,2026-02-06 10:51:27.165328,CASH_DEPOSIT,35444.59,Myntra,BRANCH,DEV59508,PENDING,NO
TXN017153,ACC008451,2026-05-04 12:27:27.165333,ATM,19583.33,Amazon,MOBILE,DEV49281,FAILED,NO
TXN017154,ACC008451,2026-03-08 10:07:27.165338,CASH_DEPOSIT,33995.21,Swiggy,WEB,DEV56948,SUCCESS,NO
TXN017155,ACC008451,2026-03-26 06:10:27.165343,IMPS,29668.4,IRCTC,BRANCH,DEV56156,FAILED,NO
TXN017156,ACC008451,2025-12-22 11:21:27.165347,UPI,30311.87,Zomato,WEB,DEV10389,SUCCESS,NO
TXN017157,ACC008451,2025-09-05 10:42:27.165352,ATM,17862.59,Flipkart,MOBILE,DEV55997,FAILED,NO
TXN017158,ACC008451,2025-07-31 19:50:27.165358,ATM,33645.75,Uber,MOBILE,DEV49017,FAILED,NO
TXN017159,ACC008451,2025-11-21 16:15:27.165363,UPI,19195.06,Flipkart,BRANCH,DEV16115,FAILED,NO
TXN0171510,ACC008451,2026-04-11 11:23:27.165367,CASH_DEPOSIT,41414.87,Flipkart,WEB,DEV22598,PENDING,YES
TXN0171511,ACC008451,2026-04-12 15:28:27.165372,IMPS,19393.38,Zomato,ATM,DEV23461,PENDING,NO
TXN0171512,ACC008451,2025-08-10 11:02:27.165377,CASH_DEPOSIT,16083.3,Myntra,BRANCH,DEV79137,PENDING,NO
TXN0171513,ACC008451,2026-04-25 00:57:27.165381,ATM,945.08,Myntra,WEB,DEV49171,SUCCESS,NO
TXN0171514,ACC008451,2026-03-07 17:27:27.165386,POS,40817.32,Amazon,MOBILE,DEV26427,FAILED,YES
TXN0171515,ACC008451,2025-08-24 01:55:27.165391,ATM,11517.51,Swiggy,ATM,DEV79481,FAILED,NO
TXN0171516,ACC008451,2026-03-22 22:33:27.165396,IMPS,14181.69,Flipkart,WEB,DEV82959,FAILED,NO
TXN0171517,ACC008451,2025-09-11 06:59:27.165401,ATM,3453.24,Reliance Mart,BRANCH,DEV66374,SUCCESS,NO
TXN0171518,ACC008451,2026-02-22 09:03:27.165406,NEFT,29760.06,Amazon,BRANCH,DEV25137,FAILED,NO
TXN0171519,ACC008451,2025-10-10 23:26:27.165411,ATM,21258.22,Myntra,WEB,DEV69758,FAILED,NO
TXN0171520,ACC008451,2026-03-25 06:09:27.165416,IMPS,22443.03,Amazon,WEB,DEV44110,PENDING,NO
TXN0171521,ACC008451,2025-09-19 09:52:27.165421,NEFT,37835.1,Flipkart,BRANCH,DEV73403,PENDING,NO
TXN0171522,ACC008451,2025-06-07 21:15:27.165425,NEFT,3139.71,IRCTC,BRANCH,DEV65580,SUCCESS,NO
TXN0171523,ACC008451,2026-05-09 08:20:27.165430,NEFT,34503.37,Myntra,BRANCH,DEV19372,PENDING,NO
TXN0171524,ACC008451,2026-04-19 21:23:27.165435,IMPS,25525.35,Swiggy,MOBILE,DEV47635,SUCCESS,NO
TXN017161,ACC008461,2026-04-20 14:56:27.165459,ATM,34223.47,Amazon,MOBILE,DEV62711,SUCCESS,NO
TXN017162,ACC008461,2026-01-08 13:44:27.165465,ATM,37735.89,Uber,ATM,DEV23727,SUCCESS,NO
TXN017163,ACC008461,2025-07-31 06:40:27.165469,IMPS,32501.79,IRCTC,ATM,DEV23827,PENDING,NO
TXN017164,ACC008461,2025-07-03 07:39:27.165474,IMPS,5268.02,Myntra,BRANCH,DEV18493,PENDING,NO
TXN017165,ACC008461,2025-10-24 16:41:27.165480,POS,42051.7,Reliance Mart,MOBILE,DEV48686,SUCCESS,YES
TXN017166,ACC008461,2026-04-06 11:07:27.165485,CASH_DEPOSIT,40607.39,Flipkart,ATM,DEV79143,SUCCESS,YES
TXN017167,ACC008461,2026-03-19 13:56:27.165489,POS,23691.59,Myntra,ATM,DEV31464,PENDING,NO
TXN017168,ACC008461,2025-11-17 12:44:27.165494,CASH_DEPOSIT,33955.44,Zomato,WEB,DEV88736,SUCCESS,NO
TXN017169,ACC008461,2026-01-15 12:36:27.165498,POS,35725.09,Flipkart,BRANCH,DEV84473,PENDING,NO
TXN0171610,ACC008461,2025-11-21 01:55:27.165503,ATM,28966.53,Uber,MOBILE,DEV84490,PENDING,NO
TXN0171611,ACC008461,2025-10-15 14:07:27.165508,ATM,45214.99,Uber,ATM,DEV52878,FAILED,YES
TXN0171612,ACC008461,2026-02-10 19:13:27.165512,NEFT,39043.81,Swiggy,MOBILE,DEV80782,FAILED,NO
TXN0171613,ACC008461,2026-02-27 11:20:27.165518,POS,22200.77,IRCTC,BRANCH,DEV36398,FAILED,NO
TXN0171614,ACC008461,2025-07-25 19:59:27.165522,IMPS,39570.88,Amazon,WEB,DEV45552,SUCCESS,NO
TXN0171615,ACC008461,2026-02-27 17:54:27.165527,POS,15039.49,Flipkart,WEB,DEV85892,FAILED,NO
TXN0171616,ACC008461,2025-06-28 02:59:27.165532,POS,44944.88,Amazon,WEB,DEV16997,FAILED,YES
TXN0171617,ACC008461,2025-12-16 12:20:27.165537,NEFT,41455.18,Swiggy,WEB,DEV53568,SUCCESS,YES
TXN0171618,ACC008461,2026-03-23 20:22:27.165541,IMPS,3830.21,Zomato,WEB,DEV62567,PENDING,NO
TXN0171619,ACC008461,2025-12-01 14:10:27.165546,ATM,30820.18,Uber,ATM,DEV20844,PENDING,NO
TXN0171620,ACC008461,2025-09-05 21:09:27.165551,ATM,9041.98,IRCTC,MOBILE,DEV44406,FAILED,NO
TXN0171621,ACC008461,2025-06-15 23:20:27.165555,NEFT,2442.4,Flipkart,MOBILE,DEV64115,FAILED,NO
TXN0171622,ACC008461,2025-12-07 12:52:27.165560,NEFT,23078.97,Myntra,MOBILE,DEV13677,FAILED,NO
TXN0171623,ACC008461,2025-09-29 04:35:27.165565,UPI,43401.89,Uber,WEB,DEV78701,FAILED,YES
TXN0171624,ACC008461,2026-01-09 08:31:27.165571,IMPS,37807.67,Myntra,ATM,DEV82721,SUCCESS,NO
TXN0171625,ACC008461,2026-04-24 04:06:27.165575,IMPS,132.17,IRCTC,WEB,DEV82771,SUCCESS,NO
TXN0171626,ACC008461,2025-08-01 00:24:27.165581,ATM,17780.31,IRCTC,WEB,DEV50821,PENDING,NO
TXN0171627,ACC008461,2026-04-22 07:16:27.165585,ATM,10770.65,IRCTC,MOBILE,DEV83423,FAILED,NO
TXN0171628,ACC008461,2026-03-18 08:37:27.165590,UPI,44630.05,Uber,WEB,DEV24033,PENDING,YES
TXN0171629,ACC008461,2025-10-08 04:05:27.165595,ATM,13695.75,Amazon,ATM,DEV79743,FAILED,NO
TXN0171630,ACC008461,2025-12-14 09:18:27.165600,POS,14120.24,IRCTC,MOBILE,DEV16452,FAILED,NO
TXN0171631,ACC008461,2026-05-08 03:19:27.165605,CASH_DEPOSIT,26363.07,Uber,WEB,DEV64523,PENDING,NO
TXN0171632,ACC008461,2026-02-25 02:37:27.165610,UPI,40183.9,Myntra,WEB,DEV46907,FAILED,YES
TXN0171633,ACC008461,2025-07-17 10:59:27.165615,UPI,40078.54,IRCTC,WEB,DEV31950,FAILED,YES
TXN0171634,ACC008461,2025-07-14 07:08:27.165620,CASH_DEPOSIT,44253.57,Uber,BRANCH,DEV50961,SUCCESS,YES
TXN0171635,ACC008461,2025-10-09 13:24:27.165624,ATM,32206.29,Flipkart,WEB,DEV50314,SUCCESS,NO
TXN0171636,ACC008461,2026-01-25 18:18:27.165629,ATM,41981.62,Reliance Mart,BRANCH,DEV88174,PENDING,YES
TXN0171637,ACC008461,2026-02-26 01:29:27.165634,UPI,31660.53,Flipkart,BRANCH,DEV85890,SUCCESS,NO
TXN0171638,ACC008461,2025-06-13 16:20:27.165638,POS,47757.27,Amazon,WEB,DEV40671,PENDING,YES
TXN0171639,ACC008461,2025-09-18 03:45:27.165643,IMPS,15099.62,Amazon,MOBILE,DEV98993,SUCCESS,NO
TXN0171640,ACC008461,2026-01-09 04:22:27.165648,IMPS,24767.26,Myntra,WEB,DEV86366,SUCCESS,NO
TXN0171641,ACC008461,2025-10-02 19:11:27.165652,POS,46893.94,Amazon,BRANCH,DEV99560,FAILED,YES
TXN0171642,ACC008461,2025-08-28 04:42:27.165657,UPI,1427.74,Swiggy,MOBILE,DEV17560,FAILED,NO
TXN0171643,ACC008461,2025-10-20 02:24:27.165662,IMPS,43172.59,Reliance Mart,ATM,DEV13886,FAILED,YES
TXN0171644,ACC008461,2025-07-03 11:17:27.165666,CASH_DEPOSIT,13108.36,Flipkart,MOBILE,DEV50088,SUCCESS,NO
TXN017171,ACC008462,2025-10-13 01:13:27.165692,IMPS,5960.43,Swiggy,MOBILE,DEV32299,PENDING,NO
TXN017172,ACC008462,2025-11-07 09:50:27.165697,IMPS,2873.12,Flipkart,ATM,DEV26176,PENDING,NO
TXN017173,ACC008462,2025-06-06 17:23:27.165702,CASH_DEPOSIT,17018.22,Myntra,BRANCH,DEV99809,SUCCESS,NO
TXN017174,ACC008462,2025-11-10 20:43:27.165707,CASH_DEPOSIT,36230.34,Flipkart,ATM,DEV54553,FAILED,NO
TXN017175,ACC008462,2026-04-20 23:01:27.165711,ATM,24833.9,IRCTC,ATM,DEV28159,PENDING,NO
TXN017176,ACC008462,2025-10-28 02:52:27.165716,IMPS,17458.6,Uber,ATM,DEV45541,FAILED,NO
TXN017177,ACC008462,2026-04-17 14:02:27.165721,NEFT,27269.05,Myntra,WEB,DEV58366,PENDING,NO
TXN017178,ACC008462,2025-09-12 21:28:27.165727,ATM,20514.69,Uber,WEB,DEV87249,PENDING,NO
TXN017179,ACC008462,2025-06-16 12:04:27.165731,POS,34559.95,Swiggy,WEB,DEV85254,SUCCESS,NO
TXN0171710,ACC008462,2025-09-20 13:02:27.165736,ATM,20568.32,Myntra,ATM,DEV23702,SUCCESS,NO
TXN0171711,ACC008462,2026-03-30 18:38:27.165741,IMPS,19237.65,Zomato,BRANCH,DEV49374,FAILED,NO
TXN0171712,ACC008462,2025-09-26 14:22:27.165745,NEFT,11377.27,Myntra,BRANCH,DEV72654,SUCCESS,NO
TXN0171713,ACC008462,2025-06-08 02:12:27.165750,ATM,47315.36,Myntra,ATM,DEV45291,PENDING,YES
TXN0171714,ACC008462,2025-11-19 13:15:27.165755,POS,13774.71,Flipkart,WEB,DEV58463,FAILED,NO
TXN0171715,ACC008462,2026-03-07 21:57:27.165760,IMPS,42984.91,Reliance Mart,ATM,DEV39719,FAILED,YES
TXN0171716,ACC008462,2026-04-16 02:59:27.165764,NEFT,38389.78,IRCTC,WEB,DEV62816,SUCCESS,NO
TXN0171717,ACC008462,2026-01-21 02:16:27.165769,NEFT,44146.38,Uber,BRANCH,DEV56037,PENDING,YES
TXN017181,ACC008463,2026-04-26 06:14:27.165800,NEFT,5184.85,Reliance Mart,BRANCH,DEV34383,PENDING,NO
TXN017182,ACC008463,2025-11-10 14:39:27.165806,NEFT,39587.99,Reliance Mart,ATM,DEV90716,FAILED,NO
TXN017183,ACC008463,2025-12-10 09:28:27.165811,CASH_DEPOSIT,43409.59,IRCTC,BRANCH,DEV33179,SUCCESS,YES
TXN017184,ACC008463,2025-11-14 09:22:27.165816,NEFT,39814.29,Reliance Mart,BRANCH,DEV25651,SUCCESS,NO
TXN017185,ACC008463,2026-01-09 13:15:27.165821,IMPS,26223.25,Reliance Mart,WEB,DEV83331,PENDING,NO
TXN017186,ACC008463,2026-03-20 07:34:27.165825,ATM,2192.17,Zomato,WEB,DEV52857,SUCCESS,NO
TXN017187,ACC008463,2025-06-04 02:19:27.165830,POS,7941.39,Swiggy,ATM,DEV84122,PENDING,NO
TXN017188,ACC008463,2026-02-07 17:28:27.165836,CASH_DEPOSIT,49078.75,Uber,BRANCH,DEV89622,FAILED,YES
TXN017189,ACC008463,2025-09-02 12:01:27.165841,POS,48000.16,Flipkart,MOBILE,DEV45989,FAILED,YES
TXN0171810,ACC008463,2025-06-13 08:22:27.165846,IMPS,48984.51,Myntra,WEB,DEV63690,PENDING,YES
TXN0171811,ACC008463,2025-08-16 08:26:27.165851,ATM,6611.1,Swiggy,BRANCH,DEV94100,PENDING,NO
TXN0171812,ACC008463,2025-12-03 11:04:27.165856,NEFT,37983.5,Uber,WEB,DEV79522,FAILED,NO
TXN0171813,ACC008463,2025-09-18 07:56:27.165860,POS,42495.64,Amazon,WEB,DEV26258,FAILED,YES
TXN0171814,ACC008463,2026-05-06 12:52:27.165865,IMPS,8545.91,Swiggy,BRANCH,DEV86314,SUCCESS,NO
TXN0171815,ACC008463,2026-02-13 11:18:27.165870,CASH_DEPOSIT,45752.36,Flipkart,BRANCH,DEV20681,FAILED,YES
